,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2613,Clinton Hill,40.693229421881504,-73.96784306216367,Humo Smokehouse,40.6932800951514,-73.97303118296732,BBQ Joint
2614,Clinton Hill,40.693229421881504,-73.96784306216367,Bravo Supermarkets,40.6933512924323,-73.97362311507072,Grocery Store
2615,Clinton Hill,40.693229421881504,-73.96784306216367,Sacred Brooklyn - Ft. Greene,40.69323290582804,-73.9729865925358,Yoga Studio
2616,Clinton Hill,40.693229421881504,-73.96784306216367,Brownstone Spa,40.693436061000035,-73.96635582123068,Massage Studio
2617,Clinton Hill,40.693229421881504,-73.96784306216367,Greene-Ville Garden,40.69327864426232,-73.9715355487117,Grocery Store
2618,Clinton Hill,40.693229421881504,-73.96784306216367,Utrecht,40.69363354001652,-73.96364696687941,Arts & Crafts Store
2619,Clinton Hill,40.693229421881504,-73.96784306216367,Def Truck Auto Repair Inc.,40.695587,-73.965886,Auto Workshop
2620,Clinton Hill,40.693229421881504,-73.96784306216367,Andrew Hinderaker Senior Photo Show Gallery,40.69255471229553,-73.96312238333333,Art Gallery
2621,Clinton Hill,40.693229421881504,-73.96784306216367,Chung Chun Kitchen,40.69325903383502,-73.9728491043663,Chinese Restaurant
2622,Clinton Hill,40.693229421881504,-73.96784306216367,Gertel S Bake Shop,40.6943541572202,-73.96295818988563,Bakery
2623,Sea Gate,40.57637537890224,-74.0078731120024,Mermaid Spa,40.57496566573373,-74.00324832085987,Spa
2624,Sea Gate,40.57637537890224,-74.0078731120024,Sea Gate Beach,40.5759262387988,-74.00452639412525,Beach
2625,Sea Gate,40.57637537890224,-74.0078731120024,iFurnitureAssembly LLC,40.574102,-74.00563260000001,Home Service
2626,Sea Gate,40.57637537890224,-74.0078731120024,Mermaid Optical,40.578939101116475,-74.00485922693818,Optical Shop
2627,Sea Gate,40.57637537890224,-74.0078731120024,MTA B36/ B74 (37th & Neptune,40.57741578168858,-74.00260398637894,Bus Station
2628,Downtown,40.69084402109802,-73.98346337431099,Alamo Drafthouse Cinema - Brooklyn,40.69101558292192,-73.98368571874677,Movie Theater
2629,Downtown,40.69084402109802,-73.98346337431099,DeKalb Market Hall,40.69124975637413,-73.98257926844987,Food Court
2630,Downtown,40.69084402109802,-73.98346337431099,Trader Joe's,40.69133953699534,-73.98251532382852,Grocery Store
2631,Downtown,40.69084402109802,-73.98346337431099,Junior's Restaurant,40.69004689409781,-73.98167431760547,Diner
2632,Downtown,40.69084402109802,-73.98346337431099,Han Dynasty,40.691333919005594,-73.98245632424464,Chinese Restaurant
2633,Downtown,40.69084402109802,-73.98346337431099,Target,40.69060069313813,-73.9836538255136,Department Store
2634,Downtown,40.69084402109802,-73.98346337431099,Daigo Hand Roll Bar,40.69125894731662,-73.98260299755893,Japanese Restaurant
2635,Downtown,40.69084402109802,-73.98346337431099,House of Wax,40.6911489272643,-73.98390800506097,Bar
2636,Downtown,40.69084402109802,-73.98346337431099,Ample Hills Creamery,40.691290590297996,-73.98256125886023,Ice Cream Shop
2637,Downtown,40.69084402109802,-73.98346337431099,Devoción Café,40.68866033578996,-73.98360984724239,Coffee Shop
2638,Downtown,40.69084402109802,-73.98346337431099,Century 21,40.6901296165892,-73.98331748948456,Department Store
2639,Downtown,40.69084402109802,-73.98346337431099,A Taste Of Katz's,40.69137756992814,-73.98242574363128,Sandwich Place
2640,Downtown,40.69084402109802,-73.98346337431099,Tangerine Hot Power Yoga,40.68864820759415,-73.98504517156242,Yoga Studio
2641,Downtown,40.69084402109802,-73.98346337431099,Flying Tiger Copenhagen,40.691245622758906,-73.98274157947911,Gift Shop
2642,Downtown,40.69084402109802,-73.98346337431099,Eight Turn Crêpe,40.691186337575566,-73.98283086629834,Creperie
2643,Downtown,40.69084402109802,-73.98346337431099,Bunsmith,40.69109091908825,-73.98279564683482,Asian Restaurant
2644,Downtown,40.69084402109802,-73.98346337431099,Hungry Ghost,40.68985278051951,-73.98024666542231,Coffee Shop
2645,Downtown,40.69084402109802,-73.98346337431099,City Point,40.690651570274326,-73.9835702436406,Shopping Mall
2646,Downtown,40.69084402109802,-73.98346337431099,Brooklyn Fare,40.68867,-73.98565,Grocery Store
2647,Downtown,40.69084402109802,-73.98346337431099,Brooklyn Martial Arts,40.68821,-73.98208,Martial Arts Dojo
2648,Downtown,40.69084402109802,-73.98346337431099,Livingston Manor,40.689367385255586,-73.98598830953463,Cocktail Bar
2649,Downtown,40.69084402109802,-73.98346337431099,Circa Brewing Co,40.691684974740014,-73.98621812506313,Brewery
2650,Downtown,40.69084402109802,-73.98346337431099,Pierogi Boys,40.69122085922174,-73.98284443270168,Polish Restaurant
2651,Downtown,40.69084402109802,-73.98346337431099,Dulcinea Churros & Co.,40.691364121289034,-73.98242090218575,Bakery
2652,Downtown,40.69084402109802,-73.98346337431099,Arepa Lady,40.69118196726218,-73.98278466165624,South American Restaurant
2653,Downtown,40.69084402109802,-73.98346337431099,Manhattan Athletic Club,40.691571592076556,-73.98552232329878,Gym
2654,Downtown,40.69084402109802,-73.98346337431099,Nordstrom Rack Fulton Street,40.690709957488316,-73.9849054813385,Discount Store
2655,Downtown,40.69084402109802,-73.98346337431099,Chelsea Piers Fitness Brooklyn,40.6879896,-73.9834513,Athletics & Sports
2656,Downtown,40.69084402109802,-73.98346337431099,Grand Army,40.688329391376335,-73.98661169070166,Seafood Restaurant
2657,Downtown,40.69084402109802,-73.98346337431099,Café D'Avignon,40.691360146435656,-73.98244828167033,Café
2658,Downtown,40.69084402109802,-73.98346337431099,Andrew’s Classic Brooklyn Bagels,40.69060106571337,-73.9835984323239,Bagel Shop
2659,Downtown,40.69084402109802,-73.98346337431099,Golden Fried Dumpling,40.69227699400668,-73.98433849152975,Dumpling Restaurant
2660,Downtown,40.69084402109802,-73.98346337431099,Xifu Food,40.68814067709948,-73.98202381185365,Chinese Restaurant
2661,Downtown,40.69084402109802,-73.98346337431099,Cookie's Dept. Stores,40.68948529154424,-73.98263389502954,Kids Store
2662,Downtown,40.69084402109802,-73.98346337431099,Fletcher's Brooklyn Barbecue,40.691285583533265,-73.98268195195622,BBQ Joint
2663,Downtown,40.69084402109802,-73.98346337431099,Kotti Berliner Döner Kebab,40.69066215456134,-73.9835334736386,Restaurant
2664,Downtown,40.69084402109802,-73.98346337431099,Forcella,40.69114132218762,-73.98282473390336,Pizza Place
2665,Downtown,40.69084402109802,-73.98346337431099,Hawa Smoothies & Bubble Tea,40.692173373107565,-73.98700437355768,Juice Bar
2666,Downtown,40.69084402109802,-73.98346337431099,BRIC House,40.68853878809058,-73.97947275337144,Performing Arts Venue
2667,Downtown,40.69084402109802,-73.98346337431099,Wine Legend,40.693171172018985,-73.98184207833725,Wine Bar
2668,Downtown,40.69084402109802,-73.98346337431099,Craft + Carry,40.6913721514044,-73.98240261885755,Beer Bar
2669,Downtown,40.69084402109802,-73.98346337431099,Sophies Cuban Cuisine,40.690602,-73.9877,Cuban Restaurant
2670,Downtown,40.69084402109802,-73.98346337431099,House Of Hoops,40.69083299975311,-73.98634850978851,Sporting Goods Shop
2671,Downtown,40.69084402109802,-73.98346337431099,Gong Cha 貢茶 (Gong Cha),40.691512407253484,-73.98634876010091,Bubble Tea Shop
2672,Downtown,40.69084402109802,-73.98346337431099,Likkle More Jerk,40.69074288364,-73.98338796323965,Caribbean Restaurant
2673,Downtown,40.69084402109802,-73.98346337431099,Kung Fu Tea,40.68945447607731,-73.98583706447215,Bubble Tea Shop
2674,Downtown,40.69084402109802,-73.98346337431099,The Cleansing Day Spa,40.689422537907504,-73.98531811929917,Spa
2675,Downtown,40.69084402109802,-73.98346337431099,Belle Cheese,40.690765,-73.983282,Cheese Shop
2676,Downtown,40.69084402109802,-73.98346337431099,The Brooklyner Roof,40.69284257791674,-73.98597859007351,Roof Deck
2677,Downtown,40.69084402109802,-73.98346337431099,Fast and Fresh Burrito Deli,40.6879834813561,-73.98693456299465,Burrito Place
2678,Downtown,40.69084402109802,-73.98346337431099,Smashburger,40.68978407181625,-73.97961795332886,Burger Joint
2679,Downtown,40.69084402109802,-73.98346337431099,Fulton Landing Seafood Co.,40.690661,-73.981999,Food Stand
2680,Downtown,40.69084402109802,-73.98346337431099,Bedouin Tent,40.686936,-73.984469,Middle Eastern Restaurant
2681,Downtown,40.69084402109802,-73.98346337431099,Pio Bagel,40.69215913440013,-73.98636845061453,Bagel Shop
2682,Downtown,40.69084402109802,-73.98346337431099,Yaso Tangbao,40.6917408392508,-73.9864016523643,Shanghai Restaurant
2683,Downtown,40.69084402109802,-73.98346337431099,Fulton Hot Dog King,40.69007432408372,-73.98398847083125,Hot Dog Joint
2684,Downtown,40.69084402109802,-73.98346337431099,Bread & Spread,40.690799442794344,-73.98308157920837,Sandwich Place
2685,Downtown,40.69084402109802,-73.98346337431099,Shake Shack,40.692161,-73.988621,Burger Joint
2686,Downtown,40.69084402109802,-73.98346337431099,Lioni Italian Heroes,40.69129005543205,-73.98255559940377,Sandwich Place
2687,Downtown,40.69084402109802,-73.98346337431099,BAM Harvey Theater,40.68842703325036,-73.97879201419794,Theater
2688,Downtown,40.69084402109802,-73.98346337431099,Kumble Theater,40.691261103713906,-73.98122549057007,Performing Arts Venue
2689,Downtown,40.69084402109802,-73.98346337431099,Andrew's Classic Roadside Hamburgers,40.69106041629913,-73.98290771677036,Burger Joint
2690,Downtown,40.69084402109802,-73.98346337431099,Uni K Wax,40.687444270865896,-73.98062976686487,Spa
2691,Downtown,40.69084402109802,-73.98346337431099,The Primary Essentials,40.687393793757415,-73.98597648624319,Furniture / Home Store
2692,Downtown,40.69084402109802,-73.98346337431099,Mile End Delicatessen,40.687435526143005,-73.98707538843155,Sandwich Place
2693,Downtown,40.69084402109802,-73.98346337431099,Physio Logic,40.69214690457802,-73.98852086931151,Medical Center
2694,Downtown,40.69084402109802,-73.98346337431099,Forno Rosso,40.694436982491325,-73.98344175061186,Pizza Place
2695,Downtown,40.69084402109802,-73.98346337431099,Robert,40.6865586581591,-73.98512781798433,Bar
2696,Downtown,40.69084402109802,-73.98346337431099,Five Guys,40.693676129803436,-73.98608685891287,Burger Joint
2697,Downtown,40.69084402109802,-73.98346337431099,Urban Uncorked,40.69491211527995,-73.98372448797733,Wine Shop
2698,Downtown,40.69084402109802,-73.98346337431099,The Brooklyner Gym,40.69265682404687,-73.98617223780127,Gym
2699,Downtown,40.69084402109802,-73.98346337431099,Free Range Wines & Spirits,40.688036556939494,-73.98761029983842,Wine Shop
2700,Downtown,40.69084402109802,-73.98346337431099,BKLYN Air,40.69504818538495,-73.98315973606982,Residential Building (Apartment / Condo)
2701,Downtown,40.69084402109802,-73.98346337431099,Holiday Inn Downtown Brooklyn,40.68731146067382,-73.98240029811859,Hotel
2702,Downtown,40.69084402109802,-73.98346337431099,Tres Belle Spa,40.68658389263722,-73.9850956616532,Spa
2703,Downtown,40.69084402109802,-73.98346337431099,Myrtle Promenade,40.69366604020889,-73.98602105417595,Plaza
2704,Downtown,40.69084402109802,-73.98346337431099,Bijan's,40.68805324104734,-73.98673996218325,Middle Eastern Restaurant
2705,Downtown,40.69084402109802,-73.98346337431099,Payless ShoeSource,40.69126312440774,-73.98669412636063,Shoe Store
2706,Downtown,40.69084402109802,-73.98346337431099,Steve’s Authentic Key Lime Pie,40.69136644880329,-73.9824201082053,Pie Shop
2707,Downtown,40.69084402109802,-73.98346337431099,Starbucks,40.691174,-73.98254,Coffee Shop
2708,Downtown,40.69084402109802,-73.98346337431099,Collier West,40.687345977951054,-73.98564011508115,Antique Shop
2709,Downtown,40.69084402109802,-73.98346337431099,Doner Kebab NYC,40.692115602421204,-73.98749254840997,Kebab Restaurant
2710,Downtown,40.69084402109802,-73.98346337431099,Sterling Place,40.68756009112556,-73.98631968273709,Gift Shop
2711,Downtown,40.69084402109802,-73.98346337431099,Korilla BBQ,40.6938032461299,-73.98584345703024,Asian Restaurant
2712,Downtown,40.69084402109802,-73.98346337431099,Avalon Fort Greene - Lawn,40.694117385426026,-73.98263692290627,Park
2713,Downtown,40.69084402109802,-73.98346337431099,Hunting with Jake,40.68725537810348,-73.98568708496336,Furniture / Home Store
2714,Downtown,40.69084402109802,-73.98346337431099,Twisted Lily,40.687619842754415,-73.98645750552345,Cosmetics Shop
2715,Downtown,40.69084402109802,-73.98346337431099,Pollo d'Oro,40.694822728556545,-73.98337284616937,Peruvian Restaurant
2716,Downtown,40.69084402109802,-73.98346337431099,Betty Bakery,40.6863845552732,-73.98335021420114,Bakery
2717,Downtown,40.69084402109802,-73.98346337431099,Steven Alan - Brooklyn (Women's),40.68782887267246,-73.98696104906409,Clothing Store
2718,Downtown,40.69084402109802,-73.98346337431099,UrbanGlass,40.6883189193824,-73.97931872325088,Arts & Crafts Store
2719,Downtown,40.69084402109802,-73.98346337431099,Bacchus Bistro & Wine Bar,40.686869616133784,-73.98446509590364,French Restaurant
2720,Downtown,40.69084402109802,-73.98346337431099,New Apollo Diner,40.69050855133503,-73.9878579745927,Diner
2721,Downtown,40.69084402109802,-73.98346337431099,Wiki Wiki,40.6912750101908,-73.98255604335951,Hawaiian Restaurant
2722,Downtown,40.69084402109802,-73.98346337431099,Ilovekickboxing,40.68825524854759,-73.98215478810177,Martial Arts Dojo
2723,Downtown,40.69084402109802,-73.98346337431099,The Liquor Store.com,40.68806,-73.97996,Liquor Store
2724,Downtown,40.69084402109802,-73.98346337431099,Blick Art Materials,40.687611,-73.979451,Arts & Crafts Store
2725,Downtown,40.69084402109802,-73.98346337431099,The Herb Shoppe,40.68706937007961,-73.98516894767707,Pharmacy
2726,Downtown,40.69084402109802,-73.98346337431099,The Paella Shack,40.691287876157695,-73.98252008427822,Spanish Restaurant
2727,Downtown,40.69084402109802,-73.98346337431099,Panera Bread,40.6926023,-73.9884768,Bakery
2728,Boerum Hill,40.685682912091444,-73.98374824115798,Rucola,40.685659406438404,-73.98576926297605,Italian Restaurant
2729,Boerum Hill,40.685682912091444,-73.98374824115798,Rice & Miso,40.68463349074915,-73.9837684857605,Japanese Restaurant
2730,Boerum Hill,40.685682912091444,-73.98374824115798,Bedouin Tent,40.686936,-73.984469,Middle Eastern Restaurant
2731,Boerum Hill,40.685682912091444,-73.98374824115798,Robert,40.6865586581591,-73.98512781798433,Bar
2732,Boerum Hill,40.685682912091444,-73.98374824115798,dot & line,40.684092354994974,-73.98367713620105,Coffee Shop
2733,Boerum Hill,40.685682912091444,-73.98374824115798,Taiki,40.68450008198059,-73.98378319112615,Sushi Restaurant
2734,Boerum Hill,40.685682912091444,-73.98374824115798,Tres Belle Spa,40.68658389263722,-73.9850956616532,Spa
2735,Boerum Hill,40.685682912091444,-73.98374824115798,Building on Bond,40.68641858925556,-73.9853024482727,American Restaurant
2736,Boerum Hill,40.685682912091444,-73.98374824115798,Roulette,40.68551099973016,-73.9806505147831,Concert Hall
2737,Boerum Hill,40.685682912091444,-73.98374824115798,Gumbo,40.68572232528095,-73.9815007364126,Kids Store
2738,Boerum Hill,40.685682912091444,-73.98374824115798,Betty Bakery,40.6863845552732,-73.98335021420114,Bakery
2739,Boerum Hill,40.685682912091444,-73.98374824115798,Brooklyn Martial Arts,40.68821,-73.98208,Martial Arts Dojo
2740,Boerum Hill,40.685682912091444,-73.98374824115798,The Primary Essentials,40.687393793757415,-73.98597648624319,Furniture / Home Store
2741,Boerum Hill,40.685682912091444,-73.98374824115798,Chelsea Piers Fitness Brooklyn,40.6879896,-73.9834513,Athletics & Sports
2742,Boerum Hill,40.685682912091444,-73.98374824115798,St. Gambrinus Beer Shoppe,40.68502864547226,-73.97987252574748,Bar
2743,Boerum Hill,40.685682912091444,-73.98374824115798,Devoción Café,40.68866033578996,-73.98360984724239,Coffee Shop
2744,Boerum Hill,40.685682912091444,-73.98374824115798,Holiday Inn Downtown Brooklyn,40.68731146067382,-73.98240029811859,Hotel
2745,Boerum Hill,40.685682912091444,-73.98374824115798,Mile End Delicatessen,40.687435526143005,-73.98707538843155,Sandwich Place
2746,Boerum Hill,40.685682912091444,-73.98374824115798,Masala Grill,40.68554017378092,-73.98120188318653,Indian Restaurant
2747,Boerum Hill,40.685682912091444,-73.98374824115798,Hollow Nickel,40.68577926849693,-73.98187953276094,Bar
2748,Boerum Hill,40.685682912091444,-73.98374824115798,Tangerine Hot Power Yoga,40.68864820759415,-73.98504517156242,Yoga Studio
2749,Boerum Hill,40.685682912091444,-73.98374824115798,Uni K Wax,40.687444270865896,-73.98062976686487,Spa
2750,Boerum Hill,40.685682912091444,-73.98374824115798,Bacchus Bistro & Wine Bar,40.686869616133784,-73.98446509590364,French Restaurant
2751,Boerum Hill,40.685682912091444,-73.98374824115798,Collier West,40.687345977951054,-73.98564011508115,Antique Shop
2752,Boerum Hill,40.685682912091444,-73.98374824115798,Brooklyn Fare,40.68867,-73.98565,Grocery Store
2753,Boerum Hill,40.685682912091444,-73.98374824115798,Iyengar Yoga Institute,40.68451352425923,-73.98045269892519,Yoga Studio
2754,Boerum Hill,40.685682912091444,-73.98374824115798,Grand Army,40.688329391376335,-73.98661169070166,Seafood Restaurant
2755,Boerum Hill,40.685682912091444,-73.98374824115798,Out of the Closet - Brooklyn,40.68596810343368,-73.98221885295287,Thrift / Vintage Store
2756,Boerum Hill,40.685682912091444,-73.98374824115798,Hunting with Jake,40.68725537810348,-73.98568708496336,Furniture / Home Store
2757,Boerum Hill,40.685682912091444,-73.98374824115798,Xifu Food,40.68814067709948,-73.98202381185365,Chinese Restaurant
2758,Boerum Hill,40.685682912091444,-73.98374824115798,Fast and Fresh Burrito Deli,40.6879834813561,-73.98693456299465,Burrito Place
2759,Boerum Hill,40.685682912091444,-73.98374824115798,GRDN,40.68734804584461,-73.98725396414103,Flower Shop
2760,Boerum Hill,40.685682912091444,-73.98374824115798,Gotham Archery,40.68250448326891,-73.98603206203093,Athletics & Sports
2761,Boerum Hill,40.685682912091444,-73.98374824115798,Nunu Chocolates,40.68510216118176,-73.98003896439444,Chocolate Shop
2762,Boerum Hill,40.685682912091444,-73.98374824115798,The Brooklyn Circus,40.684139783172704,-73.9839372369313,Men's Store
2763,Boerum Hill,40.685682912091444,-73.98374824115798,The Brooklyn Inn,40.68587956421977,-73.988389047438,Bar
2764,Boerum Hill,40.685682912091444,-73.98374824115798,The Herb Shoppe,40.68706937007961,-73.98516894767707,Pharmacy
2765,Boerum Hill,40.685682912091444,-73.98374824115798,Sterling Place,40.68756009112556,-73.98631968273709,Gift Shop
2766,Boerum Hill,40.685682912091444,-73.98374824115798,Mark Morris Dance Center,40.686818409824916,-73.97889287240218,Dance Studio
2767,Boerum Hill,40.685682912091444,-73.98374824115798,French Louie,40.68805616208543,-73.98815885880983,French Restaurant
2768,Boerum Hill,40.685682912091444,-73.98374824115798,Twisted Lily,40.687619842754415,-73.98645750552345,Cosmetics Shop
2769,Boerum Hill,40.685682912091444,-73.98374824115798,Free Range Wines & Spirits,40.688036556939494,-73.98761029983842,Wine Shop
2770,Boerum Hill,40.685682912091444,-73.98374824115798,BRIC House,40.68853878809058,-73.97947275337144,Performing Arts Venue
2771,Boerum Hill,40.685682912091444,-73.98374824115798,Coffee Project NY,40.687701653103,-73.97921586574839,Coffee Shop
2772,Boerum Hill,40.685682912091444,-73.98374824115798,Bijan's,40.68805324104734,-73.98673996218325,Middle Eastern Restaurant
2773,Boerum Hill,40.685682912091444,-73.98374824115798,Madina Industrial Corporation,40.684729568255484,-73.97891071103008,Cosmetics Shop
2774,Boerum Hill,40.685682912091444,-73.98374824115798,Cloak & Dagger,40.688094644459795,-73.98677193900184,Boutique
2775,Boerum Hill,40.685682912091444,-73.98374824115798,Livingston Manor,40.689367385255586,-73.98598830953463,Cocktail Bar
2776,Boerum Hill,40.685682912091444,-73.98374824115798,Theatre For A New Audience at Polonsky Shakespeare Center,40.687462396400065,-73.97832887283509,Theater
2777,Boerum Hill,40.685682912091444,-73.98374824115798,Steven Alan - Brooklyn (Women's),40.68782887267246,-73.98696104906409,Clothing Store
2778,Boerum Hill,40.685682912091444,-73.98374824115798,Hungry Ghost,40.687996968744294,-73.97880486327516,Coffee Shop
2779,Boerum Hill,40.685682912091444,-73.98374824115798,Century 21,40.6901296165892,-73.98331748948456,Department Store
2780,Boerum Hill,40.685682912091444,-73.98374824115798,La Flor Del Paraiso,40.685709617911485,-73.98151414574585,Mexican Restaurant
2781,Boerum Hill,40.685682912091444,-73.98374824115798,Salsa Salsa Dance Studio,40.6827480092627,-73.97931086782586,Dance Studio
2782,Boerum Hill,40.685682912091444,-73.98374824115798,Dancewave,40.68314003465911,-73.97903834170431,Dance Studio
2783,Boerum Hill,40.685682912091444,-73.98374824115798,Upper 90 Soccer Store,40.687619435501716,-73.98642556947247,Sporting Goods Shop
2784,Boerum Hill,40.685682912091444,-73.98374824115798,Whole Foods Market 365,40.68633674088106,-73.97846730744199,Grocery Store
2785,Boerum Hill,40.685682912091444,-73.98374824115798,Blick Art Materials,40.687611,-73.979451,Arts & Crafts Store
2786,Boerum Hill,40.685682912091444,-73.98374824115798,Court 16,40.68188019951324,-73.98421173334131,Tennis Court
2787,Boerum Hill,40.685682912091444,-73.98374824115798,Retrofret Vintage Guitars,40.682148019090704,-73.98640746867683,Music Store
2788,Boerum Hill,40.685682912091444,-73.98374824115798,The Flamingo,40.68797633529003,-73.97878200524099,Tiki Bar
2789,Boerum Hill,40.685682912091444,-73.98374824115798,Cookie's Dept. Stores,40.68948529154424,-73.98263389502954,Kids Store
2790,Boerum Hill,40.685682912091444,-73.98374824115798,Kung Fu Tea,40.68945447607731,-73.98583706447215,Bubble Tea Shop
2791,Boerum Hill,40.685682912091444,-73.98374824115798,The Little Sweet Café,40.68812316281672,-73.98675171954113,French Restaurant
2792,Boerum Hill,40.685682912091444,-73.98374824115798,The Liquor Store.com,40.68806,-73.97996,Liquor Store
2793,Boerum Hill,40.685682912091444,-73.98374824115798,UrbanGlass,40.6883189193824,-73.97931872325088,Arts & Crafts Store
2794,Boerum Hill,40.685682912091444,-73.98374824115798,Absolute Coffee,40.68807946939255,-73.98769332950604,Coffee Shop
2795,Boerum Hill,40.685682912091444,-73.98374824115798,Ilovekickboxing,40.68825524854759,-73.98215478810177,Martial Arts Dojo
2796,Boerum Hill,40.685682912091444,-73.98374824115798,Juice Press,40.68614975094885,-73.97870571970843,Juice Bar
2797,Boerum Hill,40.685682912091444,-73.98374824115798,The Cleansing Day Spa,40.689422537907504,-73.98531811929917,Spa
2798,Boerum Hill,40.685682912091444,-73.98374824115798,Elberih Deli,40.684965,-73.986095,Sandwich Place
2799,Boerum Hill,40.685682912091444,-73.98374824115798,Next Level Burger,40.68620707868772,-73.9787515924693,Burger Joint
2800,Boerum Hill,40.685682912091444,-73.98374824115798,Orwasher’s Bakery,40.68618760796575,-73.97870742631682,Bakery
2801,Boerum Hill,40.685682912091444,-73.98374824115798,Jalapa Jar,40.68666322710513,-73.97908086338234,Tex-Mex Restaurant
2802,Boerum Hill,40.685682912091444,-73.98374824115798,Fulton Hot Dog King,40.69007432408372,-73.98398847083125,Hot Dog Joint
2803,Boerum Hill,40.685682912091444,-73.98374824115798,Halal Paradise Food Truck,40.68426301329695,-73.97855217526512,Food Truck
2804,Boerum Hill,40.685682912091444,-73.98374824115798,CKO Kickboxing,40.685511330151655,-73.97848427506133,Gym / Fitness Center
2805,Boerum Hill,40.685682912091444,-73.98374824115798,Halal Intl,40.684529731361415,-73.9786726131136,Halal Restaurant
2806,Boerum Hill,40.685682912091444,-73.98374824115798,T-Mobile,40.684765,-73.978663,Mobile Phone Shop
2807,Boerum Hill,40.685682912091444,-73.98374824115798,Nevins Shipping & Mailing,40.68429,-73.9836,Paper / Office Supplies Store
2808,Boerum Hill,40.685682912091444,-73.98374824115798,Bergen Gourmet Deli,40.68433047939566,-73.98383223928617,Convenience Store
2809,Boerum Hill,40.685682912091444,-73.98374824115798,Sebastian Food Corp.,40.68360116164499,-73.9842454555664,Deli / Bodega
2810,Boerum Hill,40.685682912091444,-73.98374824115798,Bond Deli Grocery Corp,40.68306168970358,-73.98612213498515,Deli / Bodega
2811,Boerum Hill,40.685682912091444,-73.98374824115798,Jane Laundromat,40.683246266720104,-73.98731390115722,Laundromat
2812,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,PLG Coffee House and Tavern,40.66000670620193,-73.95336193974975,Café
2813,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Glady's,40.66132645054822,-73.9534114685916,Caribbean Restaurant
2814,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Gandhi Fine Indian Cuisine,40.65516762218564,-73.95632450081226,Indian Restaurant
2815,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Island to Island Brewery,40.655834994735066,-73.95309080711365,Brewery
2816,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Pels Pie Co.,40.661635970833835,-73.95362966469325,Bakery
2817,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,STREETSWEEPER,40.657146,-73.953219,Pizza Place
2818,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,The Owl Music Parlor,40.660109,-73.953193,Music Venue
2819,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Vyne Yard,40.65719498796314,-73.95321768358362,Wine Shop
2820,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Little Mo Wine & Spirits,40.6603461,-73.9503603,Liquor Store
2821,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Allan's Bakery,40.66060287393142,-73.95060598202767,Bakery
2822,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Camillo,40.65962621054929,-73.95056843938069,Italian Restaurant
2823,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Greenlight Bookstore,40.657862188320806,-73.96050901353526,Bookstore
2824,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,"Blessings: Herbs, Coffee, and Florist",40.65702490022435,-73.96013855279867,Café
2825,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Silver Rice,40.659673,-73.960368,Sushi Restaurant
2826,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Glou,40.662803,-73.953912,Tapas Restaurant
2827,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Santana Premium Cigar,40.661068465962025,-73.9506708153095,Smoke Shop
2828,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,House of Juice,40.65588329066326,-73.95305880347966,Juice Bar
2829,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Midwood Flats,40.659547759776515,-73.96048738230687,Gastropub
2830,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Parkside Creamery,40.656814402061585,-73.96021110112015,Ice Cream Shop
2831,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Record City,40.658324,-73.958952,Record Shop
2832,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,El Castillo de Jagua,40.656685451804634,-73.96006797608744,Spanish Restaurant
2833,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Habib Deli,40.65800504154796,-73.96037861327764,Deli / Bodega
2834,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Star Liner Cafe & Market,40.657827140177005,-73.95039850139999,Café
2835,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Errol's Caribbean Bakery,40.657159556586244,-73.9602038138049,Caribbean Restaurant
2836,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,The Westbury Inn,40.65679226769796,-73.96015905249868,Dive Bar
2837,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,King of Tandoor,40.65893716150079,-73.96056473885915,Indian Restaurant
